"Notify for Quantity Below","Thông báo về số lượng dưới đây"
"Only X left Threshold","Chỉ X vượt ngưỡng"
"Out of Stock","Hết hàng"
"Product Stock Options","Các tùy chọn lưu kho sản phẩm"
"Products will still be shown by direct product URLs.","@FIXME: Sản phẩm vẫn sẽ được hiển thị bằng URL sản phẩm trực tiếp."
"Qty for Item's Status to Become Out of Stock","Số lượng cho các mặt hàng để có trạng thái hết hàng"
"Qty for Items' Status to become Out of Stock","Số lượng sản phẩm để trạng thái lưu kho chuyển thành hết hàng"
"Qty Increments","Tăng số lượng"
"Retrieve stock data by product ids","Nhận về dữ liệu lưu kho bằng ID sản phẩm"
"Retrieve stock data","Nhận về dữ liệu lưu kho"
"Rule price","Quy tắc giá"
"Set Items' Status to be In Stock When Order is Cancelled","Thiết lập trạng thái sản phẩm được lưu kho khi đơn hàng được hủy"
"%s is available for purchase in increments of %s only.","Mua hàng nhận được %s chỉ khi %s tăng."
"%s is not a correct comparsion method.","%s không phải là một phương pháp so sánh đúng."
"""%s"" is not available in the requested quantity. %s of the items will be backordered.","Không nhận được ""%s"" trong số lượng yêu cầu. %s của các mặt hàng sẽ là tồn đọng."
"%s is not correct comparsion method.","%s phương thức không chính xác."
"Some of the products are currently out of stock.","@FIXME: Một số các sản phẩm hiện đang ra khỏi cổ phiếu."
"Some of the products are currently out of stock","Một số sản phẩm hiện tại đang hết hàng"
"Some of the products can not be ordered in requested quantity","Một số sản phẩm không thẻ đặt hàng được với số lượng yêu cầu"
"Some of the products cannot be ordered in requested quantity.","Một số sản phẩm không thể đặt hàng theo số lượng yêu cầu."
"Some of the products cannot be ordered in the requested quantity","Một số sản phẩm không thẻ đặt hàng được với số lượng yêu cầu"
"Some of the products cannot be ordered in the requested quantity.","Một số sản phẩm không thể đặt hàng theo số lượng yêu cầu."
"Stock item for Product in option is not valid","Sản phẩm lưu kho trong tùy chọn sản phẩm không hợp lệ"
"Stock item for Product is not valid","Số lượng sản phẩm lưu kho không hợp lệ"
"Stock Options","Các tùy chọn lưu kho"
"Stock Status","Trạng thái kho hàng"
"<strong>Note</strong> that these settings are applicable to cart line items, not the whole cart.","<strong>Lưu ý</strong> rằng những thiết lập này được áp dụng cho các mặt hàng trong giỏ hàng, không phải toàn bộ giỏ hàng."
"<strong>Please note</strong>, that these Settings are applicable to cart line Items, not the whole Cart.","<strong>Chú ý</strong>, Những thiết lập này chỉ phù hợp cho sản phẩm trên dòng trong giỏ hàng, không áp dụng cho toàn bộ giỏ hàng."
"The maximum quantity allowed for purchase is %s.","Số lượng tối đa được phép mua là %s."
"The minimum quantity allowed for purchase is %s.","Số lượng tối thiểu có thể mua là %s"
"The requested quantity for ""%s"" is not available.","Số lượng yêu cầu ""%s"" không thể đáp ứng."
"The requested quantity is not available.","Số lượng yêu cầu không thể đáp ứng."
"The stock item for Product in option is not valid.","Mặt hàng cho sản phẩm trong tùy chọn không hợp lệ."
"The stock item for Product is not valid.","Mặt hàng cho sản phẩm không hợp lệ."
"This product is available for purchase in increments of %s only.","Sản phẩm này mua được chỉ khi %s tăng."
"This product is currently out of stock.","Sản phẩm này hiện tại đang hết hàng."
"This product is not available in the requested quantity. %s of the items will be backordered.","Không nhận được sản phẩm này theo số lượng yêu cầu. %s của mặt hàng này sẽ là tồn đọng."
"To Fixed Value","Theo giá trị cố định"
"To Percentage","Theo tỷ lệ phần trăm"
"Undefined product type.","Loại sản phẩm không được xác định."
Update,"Cập nhật"
"Update product stock data","Cập nhật dữ liệu lưu kho sản phẩm"
"Update the Product","Cập nhật sản phẩm"
